,Mobile Link,Mobile Name,Price,Rating,SIM Type,Display Size,Resolution,Display Type,GPU,Operating System,Processor Type,Processor Core,Internal Storage,RAM,Total Memory,Expandable Storage,Primary Camera,Secondary Camera,Digital Zoom,Frame Rate,Supported Networks,Bluetooth Version,Wi-Fi Version,NFC,Battery Capacity
316,https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_317&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZSQLftcYNubLFStcPbKaAHP3Wn0rLHS-k1NXmOMXwSoZg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
317,https://flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_318&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZSTme1SA9GN1bg-5K1J9S1KgnJLSrVyAuuGUkkwpZV7-D_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
318,https://flipkart.com/redmi-note-11t-5g-matte-black-128-gb/p/itm0dd08e65983e7?pid=MOBGHDXFRNVKNRTU&lid=LSTMOBGHDXFRNVKNRTUZFR4DD&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_319&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGHDXFRNVKNRTU.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"REDMI Note 11T 5G (Matte black, 128 GB)  (6 GB RAM)","₹15,990",4.2,Dual Sim,16.76 cm (6.6 inch),2400 x 1080 pixel,N/A,N/A,Android Q 11,N/A,Octa Core,128 GB,6 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,"GSM, 5G",N/A,N/A,N/A,5000 mAh
319,https://flipkart.com/poco-x2-phoenix-red-128-gb/p/itm399dc084bcc97?pid=MOBFZGJ6AXGFTJSC&lid=LSTMOBFZGJ6AXGFTJSCTRUY1L&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_320&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBFZGJ6AXGFTJSC.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"POCO X2 (Phoenix Red, 128 GB)  (6 GB RAM)","₹16,990",4.5,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,N/A,Adreno 618,Android 10,Qualcomm Snapdragon 730G,Octa Core,128 GB,6 GB,N/A,512 GB,64MP + 8MP + 2MP + 2MP,20MP + 2MP Dual Front Camera,N/A,"Front: 720p at 30 fps, 1080p at 30 fps, Rear: 1080p at 60 fps, 4k at 30 fps","4G VoLTE, UMTS, GSM, 4G LTE, WCDMA",v5.0,802.11 a/b/g/n/ac,N/A,4500 mAh
320,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPBRYLMHV&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_321&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZSS-TZ1PH8Y_Box0OfwzlJ9xCWXouvQuc314l7541Xt41fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"POCO M6 Plus 5G (Ice Silver, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,17.25 cm (6.79 inch),2460 x 1080 Pixels,N/A,N/A,Android 14,Snapdragon 4 Gen2 AE,Octa Core,128 GB,6 GB,N/A,1 TB,108MP + 2MP,13MP Front Camera,Upto 10X,N/A,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,5030 mAh
321,https://flipkart.com/infinix-gt-20-pro-mecha-blue-256-gb/p/itm65a37452b3cc8?pid=MOBHYP4XKUET74VN&lid=LSTMOBHYP4XKUET74VNKPZHZ3&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_322&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZST16_SwuINQQ-LYz2XrPwx7oIWYHlc6iusZ6NcMGBhEIvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"Infinix GT 20 Pro (Mecha Blue, 256 GB)  (8 GB RAM)","₹22,999",4.4,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ AMOLED,N/A,Android 14,Dimensity 8200 Ultimate,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",N/A,WiFi 6,Yes,5000 mAh
322,https://flipkart.com/vivo-y56-5g-black-engine-128-gb/p/itm9d7c8406fe35d?pid=MOBGMR8HZXDMFUGS&lid=LSTMOBGMR8HZXDMFUGS1YEOLO&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_323&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGMR8HZXDMFUGS.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"vivo Y56 5G (Black Engine, 128 GB)  (8 GB RAM)","₹17,999",4.3,Dual Sim,16.71 cm (6.58 inch),2408 � 1080 Pixels,Full HD+ LCD Display,N/A,Android 13,Mediatek Dimensity 700,Octa Core,128 GB,8 GB,N/A,N/A,50MP + 2MP,16MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA, GSM",v5.1,Supports 2.4 GHz and 5 GHz,No,5000 mAh
323,https://flipkart.com/realme-10-clash-white-128-gb/p/itmd6481542c3c73?pid=MOBGH2VFXHJMF9C5&lid=LSTMOBGH2VFXHJMF9C5RHAWZF&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_324&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGH2VFXHJMF9C5.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"realme 10 (Clash White, 128 GB)  (8 GB RAM)","₹15,999",4.3,Dual Sim,16.26 cm (6.4 inch),2400 x 1080 Pixel,Full HD+ AMOLED Display,ARM G57 MC2,Android 12,Mediatek Helio G99 Octa Core,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 2MP,16MP Front Camera,Rear Camera: 10X,"120 fps, 60 fps, 30 fps","4G VoLTE, 4G LTE, WCDMA, GSM",v5.3,"IEEE 802.11 a/b/g/n/ac (WiFi 4, WiFi 5)",No,5000 mAh
324,https://flipkart.com/lava-agni-2-glass-viridian-256-gb/p/itm1a372522c134e?pid=MOBGUZGC2AMMGYUZ&lid=LSTMOBGUZGC2AMMGYUZOXHM2O&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_325&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGUZGC2AMMGYUZ.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"LAVA Agni 2 (Glass Viridian, 256 GB)  (8 GB RAM)","₹19,226",3.9,Dual Sim,17.22 cm (6.78 inch),2400*1080,20Hz FHD+ Curved Amoled Display,N/A,Android 13,Octa-core 2.6GHz MediaTek Dimensity 7050 6nm processor,Dual Core,256 GB,8 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,"4G LTE, 4G VoLTE, 5G",N/A,N/A,N/A,4700 mAh
325,https://flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itm5b122ff13027f?pid=MOBGRNZ3FX5XNR2T&lid=LSTMOBGRNZ3FX5XNR2TILGJYM&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_326&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGRNZ3FX5XNR2T.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"POCO M6 Pro 5G (Power Black, 128 GB)  (4 GB RAM)",N/A,4.3,Dual Sim,17.25 cm (6.79 inch),2460 x 1080 Pixels,Full HD+ 90Hz AdaptiveSync Display,Adreno GPU,Android 13,Snapdragon 4 Gen 2,Octa Core,128 GB,4 GB,N/A,1 TB,50MP + 2MP,8MP Front Camera,Upto 10X,90Hz fps,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
326,https://flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGH9JGS3KM&lid=LSTMOBH34XGH9JGS3KMTLDOKR&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_327&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZSQbJUlkUXwuPXSLW0S3hhOd6tRXSJTRQgsrhYURd5zxNfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"Infinix Note 40X 5G (Palm Blue, 256 GB)  (12 GB RAM)",N/A,4.3,Dual Sim,17.22 cm (6.78 inch),2460 x 1080 Pixels,Full HD+,N/A,Android 14,Dimensity 6300,Octa Core,256 GB,12 GB,N/A,1 TB,108MP + 2MP + AI Lens,8MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",v5.2,802.11 (a/b/g/n/ac),Yes,5000 mAh
327,https://flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_328&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZSSKoiTEQVYANnXomTgOTW3OuwgB7up0vdOvWe9I0tJgFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Black, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
328,https://flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itme53601886b5d9?pid=MOBGZWRQNHGDF7SA&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_329&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGZWRQNHGDF7SA.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"SAMSUNG Galaxy M14 5G (Icy Silver, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),1080 x 2408 Pixels,N/A,N/A,Android Android 13.0,N/A,Octa Core,128 GB,6 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,"5G, 4G VoLTE",N/A,N/A,N/A,6000 mAh
329,https://flipkart.com/vivo-y20g-obsidian-black-64-gb/p/itm3113646589fe9?pid=MOBFZX2GHX8AYHFT&lid=LSTMOBFZX2GHX8AYHFTSNCQDT&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_330&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBFZX2GHX8AYHFT.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"vivo Y20G (Obsidian Black, 64 GB)  (4 GB RAM)",N/A,4.3,Dual Sim,16.54 cm (6.51 inch),1600 x 720 Pixels,HD+ LCD Halo FullView IPS Display,ARM G52,Android 11,MediaTek Helio G80,Octa Core,64 GB,4 GB,N/A,1 TB,13MP + 2MP + 2MP,8MP Front Camera,N/A,N/A,"4G VoLTE, 4G LTE, WCDMA, GSM",v5.0,N/A,N/A,5000 mAh
330,https://flipkart.com/poco-x6-neo-5g-martian-orange-128-gb/p/itmb53368ff4b262?pid=MOBGYQ6BFZJ9RHDD&lid=LSTMOBGYQ6BFZJ9RHDDZW8XID&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_331&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZSTlL79g4Em4MsmzrG4a-HoWztrKrAgU1kFyJd_3qIaq_PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"POCO X6 Neo 5G (Martian Orange, 128 GB)  (8 GB RAM)","₹12,999",4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G57 MC2,Android 13,Dimensity 6080,Octa Core,128 GB,8 GB,128 GB,1 TB,108MP + 2MP,16MP Front Camera,Upto 10X,120 Hz,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
331,https://flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_332&otracker=search&otracker1=search&fm=organic&iid=en_eJeyYbqaqG9N0fYQ7rsZiR1_daZZo3Eah3ZEOAatZST9gP-zvjLpLwR_9jdFEsA3QNzzQ883UL_go8aWksx-k_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹37,999",4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
332,https://flipkart.com/infinix-zero-20-glitter-gold-128-gb/p/itm29890a4cff88e?pid=MOBGKQZFKBXJZZF9&lid=LSTMOBGKQZFKBXJZZF9FQ13ZF&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_333&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGKQZFKBXJZZF9.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"Infinix Zero 20 (Glitter Gold, 128 GB)  (8 GB RAM)","₹17,999",4.1,Dual Sim,17.02 cm (6.7 inch),2400 x 1080 Pixels,Full HD+ AMOLED Display,N/A,Android 12,Mediatek G99,Octa Core,128 GB,8 GB,N/A,2 TB,108MP + 13MP + 2MP,60 MP with OIS,Yes,30 fps,"4G LTE, WCDMA, GSM",v5.0,Wi-Fi 802.11 a/b/g/n/ac,Yes,4500 mAh
333,https://flipkart.com/samsung-galaxy-f23-5g-copper-blush-128-gb/p/itm59c8bf3255ef6?pid=MOBGE2ZU2YBUAEVZ&lid=LSTMOBGE2ZU2YBUAEVZZVNP1X&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_334&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGE2ZU2YBUAEVZ.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"SAMSUNG Galaxy F23 5G (Copper Blush, 128 GB)  (6 GB RAM)","₹18,499",4.3,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,Qualcomm Adreno 619,Android 12,Qualcomm Snapdragon 750G,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 8MP + 2MP,8MP Front Camera,10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),Yes,5000 mAh
334,https://flipkart.com/infinix-note-12-force-black-64-gb/p/itm8d7ef81209637?pid=MOBGE5X3YU5QSUYA&lid=LSTMOBGE5X3YU5QSUYAQZTSON&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_335&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGE5X3YU5QSUYA.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"Infinix Note 12 (Force Black, 64 GB)  (4 GB RAM)","₹15,999",4.2,Dual Sim,17.02 cm (6.7 inch),2400 x 1080 Pixels,Full HD+ AMOLED Display,N/A,Android 11,MediaTek Helio G88,Octa Core,64 GB,4 GB,N/A,512 GB,50MP + 2MP Depth + AI Lens,16MP Front Camera,Yes,N/A,"4G LTE, WCDMA, GSM",v5.0,802.11 a/b/g/n,No,5000 mAh
335,https://flipkart.com/realme-narzo-50-speed-blue-128-gb/p/itm9d47ef5d10145?pid=MOBGC2E7KHZD6MDD&lid=LSTMOBGC2E7KHZD6MDD4ZFFTI&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_14_336&otracker=search&otracker1=search&fm=organic&iid=b9d32ba9-3e8a-49d1-9355-b9f51d6503e3.MOBGC2E7KHZD6MDD.SEARCH&ppt=None&ppn=None&ssid=ngyvlenhnk0000001735198673293&qH=9215ad6dc70e1542,"realme Narzo 50 (Speed Blue, 128 GB)  (6 GB RAM)","₹15,990",4.3,Dual Sim,16.76 cm (6.6 inch),2412 x 1080 Pixels,Full HD+ LCD Display,ARM Mali G57 MC2,Android 11,Mediatek Helio G96,Octa Core,128 GB,6 GB,N/A,256 GB,50MP + 2MP + 2MP,16MP Front Camera,10X,"120 fps, 30 fps","4G VoLTE, 4G LTE, WCDMA, GSM",v5.1,"IEEE 802.11 a/b/g/n/ac (WiFi 4, WiFi 5) (2.4 GHz | 5 GHz)",No,5000 mAh
336,https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_337&otracker=search&otracker1=search&fm=organic&iid=en_Dkwyej-sY0rAym0KcvRr1YhZ21mHLcnND5IWNqNuDedpLYlj_SY7NmYAq4CNicCZWn0rLHS-k1NXmOMXwSoZg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
337,https://flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_338&otracker=search&otracker1=search&fm=organic&iid=en_Dkwyej-sY0rAym0KcvRr1YhZ21mHLcnND5IWNqNuDecKx67cmSPjLWoywcJCfutHnJLSrVyAuuGUkkwpZV7-D_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
338,https://flipkart.com/redmi-10-prime-phantom-black-128-gb/p/itm9377b4c936baa?pid=MOBG6RGPPXQFYJ4R&lid=LSTMOBG6RGPPXQFYJ4RHSCARU&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_339&otracker=search&otracker1=search&fm=organic&iid=a2db2870-d52b-42c6-afa3-99831e7a1ca1.MOBG6RGPPXQFYJ4R.SEARCH&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"REDMI 10 Prime (Phantom Black, 128 GB)  (6 GB RAM)","₹11,390",4.2,Dual Sim,16.51 cm (6.5 inch),2400 x 1080$$Pixel,IPS LCD,Mali-G52 MC2,Android Android 11,Helio G88,Octa Core,128 GB,6 GB,N/A,512 GB,50MP + 8MP + 2MP + 2MP,8MP Front Camera,N/A,N/A,"4G VoLTE, 4G LTE",5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",N/A,6000 mAh
339,https://flipkart.com/redmi-note-11-horizon-blue-128-gb/p/itm5cc0b8e0001d9?pid=MOBGHDXJVF6QJMJD&lid=LSTMOBGHDXJVF6QJMJDG644IW&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_340&otracker=search&otracker1=search&fm=organic&iid=a2db2870-d52b-42c6-afa3-99831e7a1ca1.MOBGHDXJVF6QJMJD.SEARCH&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"REDMI Note 11 (Horizon Blue, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.33 cm (6.43 inch),2400 x 1080 pixel,N/A,N/A,Android 11,N/A,Octa Core,128 GB,6 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,4G VoLTE,N/A,N/A,N/A,5000 mAh
340,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPBRYLMHV&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_341&otracker=search&otracker1=search&fm=organic&iid=en_Dkwyej-sY0rAym0KcvRr1YhZ21mHLcnND5IWNqNuDefjmXoTnXL3N5Bb4rVqzxeTCWXouvQuc314l7541Xt41fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"POCO M6 Plus 5G (Ice Silver, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,17.25 cm (6.79 inch),2460 x 1080 Pixels,N/A,N/A,Android 14,Snapdragon 4 Gen2 AE,Octa Core,128 GB,6 GB,N/A,1 TB,108MP + 2MP,13MP Front Camera,Upto 10X,N/A,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,5030 mAh
341,https://flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGH9JGS3KM&lid=LSTMOBH34XGH9JGS3KMTLDOKR&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_342&otracker=search&otracker1=search&fm=organic&iid=en_Dkwyej-sY0rAym0KcvRr1YhZ21mHLcnND5IWNqNuDecly4BnWkpaYIxCo_gn47RWzcbSTRmCrKvwi8mvzyzkA_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"Infinix Note 40X 5G (Palm Blue, 256 GB)  (12 GB RAM)",N/A,4.3,Dual Sim,17.22 cm (6.78 inch),2460 x 1080 Pixels,Full HD+,N/A,Android 14,Dimensity 6300,Octa Core,256 GB,12 GB,N/A,1 TB,108MP + 2MP + AI Lens,8MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",v5.2,802.11 (a/b/g/n/ac),Yes,5000 mAh
342,https://flipkart.com/samsung-a14-5g-green-128-gb/p/itm7a6691c57b33b?pid=MOBGSEHTAEYKCZNK&lid=LSTMOBGSEHTAEYKCZNKUJIJ6J&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_15_343&otracker=search&otracker1=search&fm=organic&iid=a2db2870-d52b-42c6-afa3-99831e7a1ca1.MOBGSEHTAEYKCZNK.SEARCH&ppt=None&ppn=None&ssid=28gx8imqb40000001735198674003&qH=9215ad6dc70e1542,"SAMSUNG A14 5g (Green, 128 GB)  (8 GB RAM)",N/A,3.7,Dual Sim,16.76 cm (6.6 inch),2408 x 1080,FHD+,G68 MP2,Android Q Android 13,(Exynos 1330),Octa Core,128 GB,8 GB,N/A,N/A,50MP + 2MP + 2MP,13MP Front Camera,N/A,N/A,"5G, 4G VoLTE",N/A,N/A,N/A,5000 mAh
